300,0.172,1744.186047
600,0.301,2325.581395
900,1.064,393.184797
1200,1.883,367.197062
1500,2.698,368.550369
1800,3.513,370.370370
2100,4.318,373.599004
2400,5.132,369.003690
2700,5.948,368.098160
3000,6.765,368.098160
3300,7.583,367.647059
3600,8.404,366.300366
3900,9.229,364.077670
4200,10.045,368.550369
4500,10.872,363.636364
4800,11.679,372.670807
5100,12.503,364.963504
5400,13.315,370.370370
5700,14.126,370.828183
6000,14.948,368.550369
6300,15.768,371.747212
6600,16.573,374.064838
6900,17.364,379.266751
7200,18.176,369.913687
7500,18.994,367.647059
7800,19.814,366.300366
8100,20.641,363.636364
8400,21.446,373.599004
8700,22.275,362.756953
9000,23.093,367.647059
9300,23.905,369.913687
9600,24.721,368.098160
9900,25.537,369.003690
10200,26.363,366.748166
10500,27.174,370.828183
10800,27.991,372.670807
11100,28.810,367.647059
11400,29.602,379.266751
11700,30.418,373.599004
12000,31.219,375.939850
12300,32.025,372.670807
12600,32.832,372.670807
12900,33.655,365.408039
13200,34.480,364.077670
13500,35.295,369.003690
13800,36.112,368.098160
14100,36.932,366.300366
14400,37.743,370.370370
14700,38.555,370.370370
15000,39.387,361.445783
15300,40.203,368.550369
15600,41.007,374.064838
15900,41.824,368.098160
16200,42.650,364.077670
16500,43.466,368.550369
16800,44.279,369.913687
17100,45.094,369.003690
17400,45.905,370.370370
