300,0.260,1153.846154
600,0.416,1935.483871
900,1.003,511.073254
1200,1.755,400.000000
1500,2.522,392.156863
1800,3.303,384.615385
2100,4.064,395.256917
2400,4.848,382.653061
2700,5.611,394.736842
3000,6.392,385.109114
3300,7.156,393.700787
3600,7.935,391.644909
3900,8.714,389.105058
4200,9.491,386.597938
4500,10.272,385.109114
4800,11.039,391.644909
5100,11.808,390.625000
5400,12.582,388.601036
5700,13.348,392.156863
6000,14.121,394.736842
6300,14.900,386.100386
6600,15.684,384.615385
6900,16.450,392.156863
7200,17.219,390.625000
7500,18.004,383.141762
7800,18.784,385.109114
8100,19.556,389.610390
8400,20.337,385.109114
8700,21.116,386.100386
9000,21.906,386.597938
9300,22.691,383.141762
9600,23.462,390.117035
9900,24.249,382.165605
10200,25.026,387.596899
10500,25.807,384.615385
10800,26.574,392.156863
11100,27.353,385.604113
11400,28.131,386.100386
11700,28.909,386.597938
12000,29.664,398.406375
12300,30.431,391.644909
12600,31.174,404.858300
12900,31.946,388.601036
13200,32.713,392.670157
13500,33.496,384.122919
13800,34.272,388.098318
14100,35.059,382.653061
14400,35.838,385.604113
14700,36.619,385.109114
15000,37.389,390.625000
15300,38.166,392.670157
15600,38.942,389.610390
15900,39.728,383.141762
16200,40.499,390.117035
16500,41.266,391.644909
16800,42.039,389.610390
17100,42.838,384.615385
17400,43.603,392.670157
17700,44.386,383.141762
18000,45.172,382.653061
18300,45.943,389.610390
