300,0.352,852.272727
600,0.660,977.198697
900,0.966,983.606557
1200,1.256,1038.062284
1500,1.551,1020.408163
1800,1.844,1027.397260
2100,2.145,996.677741
2400,2.435,1038.062284
2700,2.725,1034.482759
3000,3.017,1030.927835
3300,3.314,1013.513514
3600,3.612,1010.101010
3900,3.906,1023.890785
4200,4.205,1006.711409
4500,4.505,1003.344482
4800,4.806,996.677741
5100,5.103,1013.513514
5400,5.399,1013.513514
5700,5.698,1006.711409
6000,5.997,1006.711409
6300,6.297,1000.000000
6600,6.598,1000.000000
6900,6.892,1023.890785
7200,7.188,1016.949153
7500,7.491,993.377483
7800,7.792,1000.000000
8100,8.095,993.377483
8400,8.397,996.677741
8700,8.700,990.099010
9000,9.002,996.677741
9300,9.305,993.377483
9600,9.614,977.198697
9900,9.916,996.677741
10200,10.221,986.842105
10500,10.522,996.677741
10800,10.831,974.025974
11100,11.138,980.392157
11400,11.438,1003.344482
11700,11.740,993.377483
12000,12.039,1006.711409
12300,12.350,967.741935
12600,12.654,986.842105
12900,12.959,990.099010
13200,13.268,974.025974
13500,13.573,986.842105
13800,13.890,946.372240
14100,14.194,990.099010
14400,14.508,958.466454
14700,14.819,967.741935
15000,15.136,949.367089
15300,15.438,996.677741
15600,15.750,961.538462
15900,16.058,977.198697
16200,16.374,949.367089
16500,16.693,943.396226
16800,17.009,952.380952
17100,17.315,980.392157
17400,17.625,974.025974
17700,17.932,977.198697
18000,18.243,967.741935
18300,18.552,974.025974
18600,18.863,970.873786
18900,19.167,986.842105
19200,19.489,934.579439
19500,19.798,970.873786
19800,20.109,967.741935
20100,20.411,993.377483
20400,20.720,974.025974
20700,21.036,949.367089
21000,21.350,958.466454
21300,21.657,980.392157
21600,21.964,977.198697
21900,22.278,961.538462
22200,22.598,940.438871
22500,22.908,970.873786
22800,23.222,955.414013
23100,23.532,974.025974
23400,23.847,952.380952
23700,24.150,993.377483
24000,24.460,970.873786
24300,24.769,977.198697
24600,25.080,967.741935
24900,25.392,964.630225
25200,25.702,967.741935
25500,26.018,952.380952
25800,26.325,980.392157
26100,26.643,946.372240
26400,26.953,970.873786
26700,27.257,990.099010
27000,27.570,961.538462
27300,27.884,958.466454
27600,28.202,943.396226
27900,28.519,949.367089
28200,28.832,961.538462
28500,29.146,955.414013
28800,29.466,940.438871
29100,29.776,970.873786
29400,30.087,964.630225
29700,30.397,970.873786
30000,30.710,961.538462
30300,31.040,909.090909
30600,31.345,986.842105
30900,31.684,887.573964
31200,32.006,934.579439
31500,32.315,974.025974
31800,32.627,964.630225
32100,32.938,967.741935
32400,33.248,970.873786
32700,33.561,961.538462
33000,33.876,955.414013
33300,34.196,940.438871
33600,34.508,961.538462
33900,34.817,974.025974
34200,35.131,958.466454
34500,35.446,955.414013
34800,35.757,964.630225
35100,36.069,964.630225
35400,36.384,955.414013
35700,36.699,952.380952
36000,37.012,961.538462
36300,37.326,961.538462
36600,37.635,974.025974
36900,37.948,961.538462
37200,38.259,967.741935
37500,38.574,955.414013
37800,38.883,974.025974
38100,39.196,961.538462
38400,39.514,949.367089
38700,39.834,940.438871
39000,40.147,961.538462
39300,40.455,977.198697
39600,40.764,974.025974
39900,41.077,961.538462
40200,41.389,964.630225
40500,41.705,952.380952
40800,42.014,970.873786
41100,42.329,955.414013
41400,42.641,964.630225
41700,42.952,964.630225
42000,43.263,970.873786
42300,43.580,946.372240
42600,43.893,958.466454
42900,44.212,943.396226
43200,44.520,977.198697
43500,44.827,983.606557
43800,45.133,983.606557
44100,45.450,949.367089
