300,0.698,429.799427
600,1.337,469.483568
900,1.996,455.927052
1200,2.663,450.450450
1500,3.356,433.526012
1800,4.045,436.046512
2100,4.739,432.276657
2400,5.453,420.757363
2700,6.154,429.184549
3000,6.881,413.223140
3300,7.595,420.168067
3600,8.340,403.768506
3900,9.071,410.958904
4200,9.804,409.276944
4500,10.541,407.608696
4800,11.294,398.936170
5100,12.042,402.144772
5400,12.779,407.608696
5700,13.521,404.312668
6000,14.242,416.666667
6300,14.976,409.276944
6600,15.701,414.364641
6900,16.436,408.719346
7200,17.163,413.793103
7500,17.880,418.994413
7800,18.619,407.055631
8100,19.359,405.953992
8400,20.091,410.396717
8700,20.824,409.836066
9000,21.571,402.144772
9300,22.316,403.225806
9600,23.058,404.858300
9900,23.807,401.069519
10200,24.565,396.301189
10500,25.324,395.256917
10800,26.083,395.778364
11100,26.844,395.256917
11400,27.609,392.156863
11700,28.362,398.936170
12000,29.125,393.700787
12300,29.887,394.218134
12600,30.662,387.596899
12900,31.416,398.406375
13200,32.184,391.134289
13500,32.955,389.610390
13800,33.733,386.100386
14100,34.506,388.601036
14400,35.286,385.604113
14700,36.060,388.098318
15000,36.815,397.877984
15300,37.573,396.301189
15600,38.337,393.184797
15900,39.102,392.670157
16200,39.877,387.096774
16500,40.653,387.596899
16800,41.392,405.953992
17100,42.165,388.601036
17400,42.949,383.141762
17700,43.696,402.144772
18000,44.474,386.100386
18300,45.246,389.105058
18600,46.001,397.877984
