300,0.518,579.150579
600,0.959,681.818182
900,1.402,680.272109
1200,1.837,689.655172
1500,2.284,672.645740
1800,2.722,686.498856
2100,3.158,688.073394
2400,3.604,674.157303
2700,4.050,674.157303
3000,4.505,660.792952
3300,4.943,686.498856
3600,5.387,677.200903
3900,5.834,674.157303
4200,6.279,674.157303
4500,6.728,669.642857
4800,7.164,689.655172
5100,7.606,680.272109
5400,8.047,681.818182
5700,8.493,674.157303
6000,8.936,678.733032
6300,9.384,671.140940
6600,9.831,672.645740
6900,10.273,680.272109
7200,10.719,674.157303
7500,11.163,677.200903
7800,11.613,668.151448
8100,12.059,675.675676
8400,12.497,684.931507
8700,12.948,666.666667
9000,13.404,659.340659
9300,13.859,660.792952
9600,14.310,665.188470
9900,14.766,659.340659
10200,15.218,665.188470
10500,15.674,659.340659
10800,16.128,660.792952
11100,16.573,675.675676
11400,17.022,669.642857
11700,17.468,672.645740
12000,17.918,666.666667
12300,18.368,668.151448
12600,18.821,663.716814
12900,19.269,671.140940
13200,19.723,660.792952
13500,20.171,671.140940
13800,20.627,659.340659
14100,21.074,671.140940
14400,21.522,671.140940
14700,21.972,668.151448
15000,22.428,657.894737
15300,22.878,668.151448
15600,23.333,659.340659
15900,23.783,668.151448
16200,24.229,674.157303
16500,24.675,674.157303
16800,25.125,666.666667
17100,25.576,666.666667
17400,26.029,663.716814
17700,26.476,672.645740
18000,26.924,671.140940
18300,27.376,665.188470
18600,27.827,666.666667
18900,28.288,652.173913
19200,28.741,663.716814
19500,29.196,660.792952
19800,29.656,653.594771
20100,30.108,663.716814
20400,30.559,666.666667
20700,31.007,671.140940
21000,31.455,671.140940
21300,31.930,632.911392
21600,32.389,655.021834
21900,32.845,659.340659
22200,33.297,663.716814
22500,33.746,669.642857
22800,34.198,666.666667
23100,34.654,659.340659
23400,35.098,677.200903
23700,35.545,672.645740
24000,35.987,678.733032
24300,36.435,671.140940
24600,36.886,666.666667
24900,37.336,668.151448
25200,37.788,665.188470
25500,38.232,675.675676
25800,38.679,674.157303
26100,39.119,681.818182
26400,39.567,671.140940
26700,40.018,666.666667
27000,40.454,689.655172
27300,40.907,663.716814
27600,41.357,666.666667
27900,41.810,663.716814
28200,42.262,665.188470
28500,42.722,653.594771
28800,43.172,668.151448
29100,43.622,668.151448
29400,44.068,674.157303
29700,44.511,677.200903
30000,44.967,659.340659
30300,45.421,662.251656
30600,45.884,649.350649
