300,0.640,468.750000
600,1.208,529.100529
900,1.786,519.930676
1200,2.374,511.073254
1500,2.985,491.803279
1800,3.582,503.355705
2100,4.176,505.902192
2400,4.790,489.396411
2700,5.394,497.512438
3000,5.994,500.834725
3300,6.600,495.867769
3600,7.216,487.012987
3900,7.826,492.610837
4200,8.435,493.421053
4500,9.045,492.610837
4800,9.639,506.756757
5100,10.254,488.599349
5400,10.873,485.436893
5700,11.491,486.223663
6000,12.129,470.957614
6300,12.755,480.000000
6600,13.398,468.018721
6900,14.019,483.870968
7200,14.633,489.396411
7500,15.256,481.540931
7800,15.883,479.233227
8100,16.523,469.483568
8400,17.138,488.599349
8700,17.772,473.933649
9000,18.400,478.468900
9300,19.030,476.947536
9600,19.652,483.091787
9900,20.265,489.396411
10200,20.889,481.540931
10500,21.524,473.933649
10800,22.169,465.116279
11100,22.787,487.012987
11400,23.415,477.707006
11700,24.046,476.190476
12000,24.671,480.769231
12300,25.301,476.947536
12600,25.930,477.707006
12900,26.578,463.678516
13200,27.214,471.698113
13500,27.849,473.186120
13800,28.467,485.436893
14100,29.105,470.957614
14400,29.742,471.698113
14700,30.389,464.396285
15000,31.023,473.933649
15300,31.653,476.947536
15600,32.279,480.000000
15900,32.919,469.483568
16200,33.563,466.562986
16500,34.197,473.933649
16800,34.824,478.468900
17100,35.453,477.707006
17400,36.096,466.562986
17700,36.743,464.396285
18000,37.393,462.249615
18300,38.028,473.186120
18600,38.666,470.219436
18900,39.318,461.538462
19200,39.955,471.698113
19500,40.589,473.933649
19800,41.237,463.678516
20100,41.886,462.962963
20400,42.530,465.838509
20700,43.156,480.769231
21000,43.806,462.249615
21300,44.443,470.957614
21600,45.098,459.418070
