300,0.181,1657.458564
600,0.337,1935.483871
900,0.460,2459.016393
1200,0.766,983.606557
1500,1.091,925.925926
1800,1.424,900.900901
2100,1.767,879.765396
2400,2.105,890.207715
2700,2.449,877.192982
3000,2.785,892.857143
3300,3.115,914.634146
3600,3.468,852.272727
3900,3.793,925.925926
4200,4.128,900.900901
4500,4.470,877.192982
4800,4.810,887.573964
5100,5.125,955.414013
5400,5.453,917.431193
5700,5.800,867.052023
6000,6.145,874.635569
6300,6.485,882.352941
6600,6.820,895.522388
6900,7.173,852.272727
7200,7.495,937.500000
7500,7.848,852.272727
7800,8.172,928.792570
8100,8.504,914.634146
8400,8.852,862.068966
8700,9.183,909.090909
9000,9.531,862.068966
9300,9.866,898.203593
9600,10.202,898.203593
9900,10.545,874.635569
10200,10.894,862.068966
10500,11.237,877.192982
10800,11.568,909.090909
11100,11.914,869.565217
11400,12.256,882.352941
11700,12.593,895.522388
12000,12.946,854.700855
12300,13.261,958.466454
12600,13.596,895.522388
12900,13.946,862.068966
13200,14.297,854.700855
13500,14.624,923.076923
13800,14.971,869.565217
14100,15.307,895.522388
14400,15.641,900.900901
14700,15.985,877.192982
15000,16.313,917.431193
15300,16.646,906.344411
15600,16.959,961.538462
15900,17.307,864.553314
16200,17.632,925.925926
16500,17.973,882.352941
16800,18.335,847.457627
17100,18.659,931.677019
17400,19.008,887.573964
17700,19.361,852.272727
18000,19.707,872.093023
18300,20.038,909.090909
18600,20.377,887.573964
18900,20.721,874.635569
19200,21.066,869.565217
19500,21.402,898.203593
19800,21.741,887.573964
20100,22.085,877.192982
20400,22.416,909.090909
20700,22.761,874.635569
21000,23.101,884.955752
21300,23.448,867.052023
21600,23.776,920.245399
21900,24.125,862.068966
22200,24.453,920.245399
22500,24.797,874.635569
22800,25.150,854.700855
23100,25.449,1010.101010
23400,25.751,996.677741
23700,26.066,952.380952
24000,26.371,986.842105
24300,26.703,903.614458
24600,27.046,879.765396
24900,27.360,958.466454
25200,27.697,895.522388
25500,28.033,917.431193
25800,28.371,920.245399
26100,28.729,840.336134
26400,29.066,895.522388
26700,29.384,946.372240
27000,29.716,906.344411
27300,30.070,852.272727
27600,30.386,949.367089
27900,30.707,940.438871
28200,31.024,949.367089
28500,31.332,977.198697
28800,31.645,958.466454
29100,31.991,869.565217
29400,32.333,879.765396
29700,32.674,884.955752
30000,33.012,890.207715
30300,33.354,882.352941
30600,33.665,970.873786
30900,33.995,911.854103
31200,34.335,887.573964
31500,34.671,895.522388
31800,35.014,877.192982
32100,35.351,892.857143
32400,35.690,890.207715
32700,36.038,862.068966
33000,36.385,869.565217
33300,36.711,928.792570
33600,37.057,869.565217
33900,37.391,900.900901
34200,37.733,879.765396
34500,38.067,900.900901
34800,38.423,842.696629
35100,38.750,923.076923
35400,39.110,833.333333
35700,39.443,906.344411
36000,39.771,923.076923
36300,40.105,900.900901
36600,40.456,857.142857
36900,40.782,925.925926
37200,41.086,990.099010
37500,41.390,990.099010
37800,41.710,958.466454
38100,42.017,980.392157
38400,42.338,937.500000
38700,42.650,961.538462
39000,42.992,879.765396
39300,43.332,887.573964
39600,43.656,931.677019
39900,43.991,895.522388
40200,44.332,882.352941
40500,44.641,970.873786
40800,44.992,857.142857
41100,45.321,917.431193
41400,45.662,879.765396
