300,0.509,589.390963
600,0.966,656.455142
900,1.421,660.792952
1200,1.883,650.759219
1500,2.344,650.759219
1800,2.812,642.398287
2100,3.288,631.578947
2400,3.762,634.249471
2700,4.242,626.304802
3000,4.723,625.000000
3300,5.206,622.406639
3600,5.690,621.118012
3900,6.180,613.496933
4200,6.670,613.496933
4500,7.170,600.000000
4800,7.676,594.059406
5100,8.171,607.287449
5400,8.673,598.802395
5700,9.169,606.060606
6000,9.668,601.202405
6300,10.169,600.000000
6600,10.675,594.059406
6900,11.180,595.238095
7200,11.693,585.937500
7500,12.200,592.885375
7800,12.710,590.551181
8100,13.212,598.802395
8400,13.718,592.885375
8700,14.222,597.609562
9000,14.730,591.715976
9300,15.242,587.084149
9600,15.746,596.421471
9900,16.253,592.885375
10200,16.761,591.715976
10500,17.272,588.235294
10800,17.788,582.524272
11100,18.298,589.390963
11400,18.811,585.937500
11700,19.324,585.937500
12000,19.838,584.795322
12300,20.362,573.613767
12600,20.874,587.084149
12900,21.385,587.084149
13200,21.895,589.390963
13500,22.413,580.270793
13800,22.962,546.448087
14100,23.471,591.715976
14400,23.988,580.270793
14700,24.506,580.270793
15000,25.031,572.519084
15300,25.545,585.937500
15600,26.057,587.084149
15900,26.570,585.937500
16200,27.079,589.390963
16500,27.599,578.034682
16800,28.115,582.524272
17100,28.634,579.150579
17400,29.154,578.034682
17700,29.671,581.395349
18000,30.188,581.395349
18300,30.707,579.150579
18600,31.231,573.613767
18900,31.756,573.613767
19200,32.275,579.150579
19500,32.797,575.815739
19800,33.319,574.712644
20100,33.847,569.259962
20400,34.363,582.524272
20700,34.888,572.519084
21000,35.410,575.815739
21300,35.940,568.181818
21600,36.465,571.428571
21900,36.994,568.181818
22200,37.520,571.428571
22500,38.041,576.923077
22800,38.566,572.519084
23100,39.089,574.712644
23400,39.617,569.259962
23700,40.136,579.150579
24000,40.660,573.613767
24300,41.176,582.524272
24600,41.705,568.181818
24900,42.237,564.971751
25200,42.770,563.909774
25500,43.302,564.971751
25800,43.834,564.971751
26100,44.370,560.747664
26400,44.916,550.458716
26700,45.458,554.528651
27000,45.998,556.586271
27300,46.529,566.037736
